Time,Start,Highest,Lowest,End,SMA5,SMA10,SMA20,WI6,WI12,WI20,"K(9,3)","D(9,3)",RSI 6,RSI 12,Trading volumn,MA5,MA10,Foreign investor,Net buy/sell,DIF12-26,MACD9,OSC
2016/1/25,7813.73,7899.66,7813.73,7894.15,7773.67,7777.75,7938.11,-2.03%,-4.45%,-65.27%,56.84%,39.43%,58.47%,47.22%,696.61,754.14,794.11,(273.56),59.2,-133.36,-137.72,4.35
2016/1/26,7832.1,7848.63,7799.58,7828.67,7768.43,7783.77,7911.62,-30.13%,-26.12%,-72.24%,62.52%,47.12%,50.44%,43.69%,623.49,730.18,769.91,(319.74),-46.18,-123.91,-134.96,11.04
2016/1/27,7863.66,7888.63,7830.33,7849.83,7798.57,7786.29,7889.41,-21.15%,-18.34%,-68.94%,68.90%,54.38%,52.95%,45.14%,703.42,691.04,763.66,(321.20),-1.46,-112.84,-130.53,17.69
2016/1/28,7825.22,7921.06,7821.12,7905.1,7846.79,7802.51,7870.67,-6.21%,-5.44%,-60.97%,77.45%,62.07%,59.39%,48.87%,796.51,702.83,761.54,(271.16),50.04,-100.21,-124.47,24.25
2016/1/29,7880.78,8080.6,7876.82,8080.6,7911.67,7834.37,7857.79,0.00%,0.00%,-35.18%,84.97%,69.70%,73.30%,58.62%,1134.64,790.93,784.57,(157.69),113.47,-77.89,-115.15,37.27
2016/1/30,8107.23,8149.5,8106.63,8145.21,7961.88,7867.78,7859.34,-1.23%,-0.82%,-0.82%,89.68%,76.36%,76.81%,61.57%,624.97,776.6,765.37,(132.56),25.13,-50.97,-102.32,51.34
2016/2/1,8164.24,8166.8,8110.87,8156.96,8027.54,7897.98,7863.43,-2.68%,-1.83%,-1.83%,92.47%,81.73%,77.46%,62.10%,848.82,821.67,775.92,(64.21),68.34,-28.41,-87.53,59.13
2016/2/2,8141.52,8156.25,8091.14,8131.24,8083.82,7941.2,7870.48,-10.29%,-7.07%,-6.60%,92.41%,85.29%,72.17%,60.10%,738.12,828.61,759.83,(23.61),40.6,-12.03,-72.43,60.4
2016/2/3,8117.22,8117.22,8036.6,8063,8115.4,7981.09,7881.02,-30.03%,-20.64%,-19.26%,85.52%,85.37%,59.29%,54.98%,785.53,826.41,764.62,(41.14),-17.53,-3.65,-58.68,55.02
2016/2/15,7976.65,8074.8,7953.99,8066.51,8112.58,8012.13,7889.65,-34.59%,-19.95%,-18.61%,81.24%,83.99%,59.73%,55.20%,890.49,777.58,784.26,(71.69),-30.55,0.6,-46.82,47.42
2016/2/16,8090.91,8227.19,8090.91,8212.07,8125.96,8043.92,7910.83,-5.53%,-2.90%,-2.52%,86.25%,84.74%,73.89%,63.13%,922.74,837.14,806.87,18.96 ,90.65,15.5,-34.36,49.86
2016/2/17,8240.73,8253.8,8196.13,8214.25,8137.41,8082.48,7933.12,-13.19%,-8.71%,-6.32%,87.79%,85.76%,74.06%,63.24%,849.73,837.32,829.5,42.01 ,23.05,29.71,-21.54,51.26
2016/2/18,8261.74,8337.97,8261.74,8314.67,8174.1,8128.96,7957.63,-6.07%,-4.33%,-3.28%,90.17%,87.23%,80.74%,67.89%,963.07,882.31,855.46,148.83 ,106.82,47.5,-7.74,55.24
2016/2/19,8291.83,8325.04,8280.39,8325.04,8226.51,8170.96,7986.73,-3.37%,-2.50%,-1.82%,92.33%,88.93%,81.34%,68.35%,767.64,878.73,852.57,173.73 ,24.89,61.43,6.1,55.33
2016/2/22,8315.79,8396.62,8296.18,8326.68,8278.54,8195.56,8014.97,-15.80%,-12.15%,-9.10%,89.62%,89.16%,81.45%,68.42%,766.66,853.97,815.78,201.24 ,27.51,73.44,19.57,53.88
2016/2/23,8333.59,8361.79,8311.94,8334.64,8303.06,8214.51,8041.14,-20.27%,-11.92%,-8.46%,88.41%,88.91%,82.06%,68.82%,791.59,827.74,832.44,213.58 ,12.34,81.96,32.04,49.91
2016/2/24,8332.66,8382.25,8264.39,8282.86,8316.78,8227.1,8062.54,-56.74%,-25.70%,-15.53%,83.71%,87.18%,65.29%,63.15%,729.21,803.63,820.48,206.46 ,-7.12,85.09,42.65,42.44
2016/2/25,8304.18,8388.63,8304.18,8365.86,8327.02,8250.56,8095.88,-22.81%,-6.95%,-4.20%,86.82%,87.06%,75.08%,67.79%,853.7,781.76,832.04,281.62 ,75.16,90.81,52.28,38.52
2016/2/26,8380.53,8432.74,8347.8,8411.16,8344.24,8285.37,8133.23,-12.82%,-4.51%,-2.97%,89.11%,87.74%,78.97%,70.04%,848.25,797.88,838.31,373.02 ,91.41,97.8,61.39,36.42
2016/3/1,8381.38,8489.01,8378.06,8485.69,8376.04,8327.29,8169.71,-1.48%,-0.62%,-0.48%,92.36%,89.28%,83.92%,73.37%,930.76,830.7,842.34,406.35 ,33.33,106.87,70.48,36.39
2016/3/2,8544.66,8586.25,8540.17,8544.05,8417.92,8360.49,8202.2,-13.11%,-6.67%,-5.36%,90.57%,89.71%,86.83%,75.68%,1015.04,875.39,851.56,483.15 ,76.8,120.26,80.44,39.82
2016/3/3,8569.05,8630.77,8561.74,8611.79,8483.71,8400.24,8241.36,-5.18%,-3.52%,-2.34%,91.99%,90.47%,89.49%,78.09%,1014.57,932.46,868.05,627.85 ,144.7,133.4,91.03,42.37
2016/3/4,8611.37,8648.94,8584.06,8643.55,8539.25,8433.13,8281.05,-1.56%,-1.19%,-0.65%,94.19%,91.71%,90.56%,79.15%,951.77,952.08,866.92,694.12 ,66.27,144.24,101.67,42.57
2016/3/7,8656.74,8727.88,8632.21,8659.55,8588.93,8466.58,8318.77,-17.98%,-14.66%,-8.03%,91.21%,91.55%,91.10%,79.69%,973.17,977.06,887.47,753.54 ,59.42,154.27,112.19,42.08
2016/3/8,8655.86,8668.51,8575.7,8664.31,8624.65,8500.35,8347.95,-18.17%,-13.72%,-8.21%,89.57%,90.89%,91.28%,79.85%,1073.38,1005.59,918.15,802.20 ,48.66,158.25,121.4,36.84
2016/3/9,8649.1,8657.17,8588.41,8634.11,8642.66,8530.29,8372.4,-49.95%,-20.23%,-12.12%,85.67%,89.15%,79.08%,75.51%,877.22,978.03,926.71,830.83 ,28.64,158.38,128.8,29.58
2016/3/10,8633.66,8680.43,8614.97,8660.7,8652.44,8568.08,8397.59,-40.44%,-14.49%,-8.68%,84.55%,87.62%,81.67%,76.73%,869.8,949.07,940.77,907.38 ,76.55,158.74,134.79,23.95
2016/3/11,8663.29,8707.97,8640.96,8706.14,8664.96,8602.11,8426.33,-14.29%,-4.69%,-2.81%,87.63%,87.62%,85.38%,78.70%,896.19,937.95,945.02,1021.76 ,114.38,160.09,139.85,20.24
2016/3/14,8746.48,8777.05,8739.57,8747.9,8682.63,8635.78,8460.58,-14.48%,-6.16%,-3.54%,87.65%,87.63%,88.05%,80.37%,1007.45,944.81,960.94,1113.37 ,91.61,164.33,144.74,19.59
2016/3/15,8745.57,8759.94,8589.41,8611.18,8672.01,8648.33,8487.81,-82.38%,-38.64%,-24.17%,66.09%,80.45%,51.28%,62.81%,1165.96,963.32,984.46,1158.41 ,45.04,156.99,147.19,9.8
2016/3/16,8637.63,8699.14,8637.63,8699.14,8685.01,8663.84,8512.16,-41.30%,-19.53%,-13.41%,64.49%,75.13%,63.16%,67.75%,953.03,978.49,978.26,1282.60 ,124.19,152.71,148.3,4.41
2016/3/17,8763.51,8826.84,8716.88,8734.54,8699.78,8676.11,8538.18,-38.87%,-32.20%,-16.33%,64.08%,71.45%,67.04%,69.53%,1104.29,1025.38,987.23,1425.85 ,143.25,153.16,149.27,3.89
2016/3/18,8747.05,8810.71,8747.05,8810.71,8720.69,8692.83,8562.98,-6.79%,-6.08%,-2.87%,73.91%,72.27%,74.09%,73.02%,1184.71,1083.09,1010.52,1599.14 ,173.29,155.08,150.43,4.65
2016/3/21,8826.16,8840.75,8747.59,8812.7,8733.65,8708.14,8587.36,-11.16%,-10.58%,-4.87%,78.90%,74.48%,74.26%,73.11%,836.02,1048.8,996.81,1644.46 ,45.31,155.51,151.45,4.06
2016/3/22,8806.02,8814.37,8713.24,8785.68,8768.55,8720.28,8610.31,-21.91%,-20.78%,-9.55%,78.63%,75.86%,66.99%,69.75%,879.09,991.43,977.38,1681.09 ,36.63,151.78,151.51,0.27
2016/3/23,8777.88,8814.5,8734.55,8766.09,8781.94,8733.48,8631.89,-36.76%,-28.17%,-12.95%,75.85%,75.86%,61.73%,67.30%,830.02,966.83,972.66,1716.12 ,35.03,146.78,150.56,-3.79
2016/3/24,8745.42,8765.96,8676.87,8743.38,8783.71,8741.75,8654.91,-59.42%,-38.59%,-18.15%,70.99%,74.24%,55.66%,64.44%,810.28,908.02,966.7,1740.16 ,24.04,138.16,148.08,-9.92
2016/3/25,8758.14,8765.62,8699.89,8704.97,8762.56,8741.63,8671.87,-82.85%,-54.02%,-27.54%,62.65%,70.37%,46.39%,59.75%,669.72,805.03,944.06,1703.63 ,-36.53,128.75,144.22,-15.46
2016/3/28,8713.72,8737.86,8676.03,8690.45,8738.11,8735.88,8685.83,-91.25%,-59.80%,-32.48%,50.44%,63.73%,43.13%,58.01%,694.06,776.63,912.72,1732.30 ,28.67,118.31,139.04,-20.73
2016/3/29,8687.06,8711.11,8585.71,8617.35,8704.45,8736.5,8692.41,-86.17%,-87.59%,-74.32%,37.76%,55.07%,30.28%,50.01%,803.54,761.52,876.48,1770.81 ,38.51,103.53,131.93,-28.41
2016/3/30,8624.93,8744.47,8624.93,8737.04,8698.64,8740.29,8702.06,-33.86%,-40.66%,-37.17%,44.95%,51.70%,56.02%,59.89%,891.88,773.9,870.36,1918.03 ,147.21,96.99,124.95,-27.96
2016/3/31,8757.22,8803.91,8695.08,8744.83,8698.93,8741.32,8708.72,-27.08%,-37.61%,-36.19%,50.76%,51.39%,57.26%,60.45%,961.43,804.13,856.08,1973.67 ,55.65,93.66,118.69,-25.03
2016/4/1,8700.38,8704.53,8628.94,8657.55,8689.44,8726,8709.42,-67.08%,-71.83%,-69.12%,44.31%,49.03%,41.59%,51.70%,744.36,819.06,812.04,1928.38 ,-45.3,83.19,111.59,-28.39
2016/4/6,8605.16,8605.16,8496.89,8513.3,8654.01,8696.06,8702.1,-94.66%,-95.23%,-95.23%,31.26%,43.11%,26.95%,41.01%,996.5,879.54,828.09,1860.64 ,-67.74,63.68,102.01,-38.33
2016/4/7,8523.25,8529.44,8436.54,8490.25,8628.59,8666.52,8693.4,-85.38%,-86.71%,-86.71%,25.71%,37.31%,25.25%,39.58%,850.12,888.86,825.19,1798.52 ,-62.12,44.03,90.41,-46.38
2016/4/8,8464.78,8546.31,8452.05,8541.5,8589.49,8644.06,8688.77,-71.43%,-72.23%,-74.03%,26.67%,33.76%,36.04%,44.28%,789.14,868.31,821.1,1791.76 ,-6.76,30.83,78.5,-47.67
2016/4/11,8518.96,8568.44,8476.57,8562.59,8553.04,8625.98,8683.86,-65.69%,-66.65%,-68.82%,29.21%,32.25%,40.29%,46.16%,688.98,813.82,808.97,1789.10 ,-2.66,21.9,67.18,-45.27
2016/4/12,8561.21,8613.56,8520.14,8531.18,8527.76,8608.6,8675.12,-64.69%,-74.24%,-76.59%,28.06%,30.85%,36.01%,43.76%,837.53,832.46,825.76,1777.27 ,-11.83,15.18,56.78,-41.6
2016/4/13,8562.79,8653.08,8561.9,8652.08,8555.52,8604.77,8670.33,-0.46%,-41.33%,-46.68%,38.27%,33.32%,57.08%,53.84%,923.83,817.92,848.73,1941.79 ,164.51,16.18,48.66,-32.48
2016/4/14,8684.93,8719.15,8653.84,8667.71,8591.01,8609.8,8673.15,-18.20%,-37.07%,-42.81%,46.49%,37.71%,59.16%,54.98%,822.03,812.3,850.58,2006.68 ,64.9,20.55,43.04,-22.48
2016/4/15,8634.23,8700.39,8613.25,8700.39,8622.79,8606.14,8673.21,-7.02%,-28.18%,-34.72%,62.11%,45.84%,63.60%,57.38%,797.18,813.91,841.11,2083.84 ,77.16,23.86,39.2,-15.34
2016/4/18,8681.8,8686.98,8650.13,8666.01,8643.47,8598.26,8669.79,-21.91%,-37.54%,-43.23%,68.47%,53.39%,55.93%,54.07%,650.51,806.22,810.02,2089.92 ,6.07,25.28,36.42,-11.13
2016/4/19,8701.75,8743.35,8627.29,8633.72,8663.98,8595.87,8660.94,-49.12%,-46.33%,-51.22%,67.07%,57.95%,49.23%,51.06%,813.58,801.43,816.94,2084.89 ,-5.02,25.49,34.23,-8.74
2016/4/20,8649.09,8695.22,8502.55,8514.48,8636.46,8595.99,8646.03,-95.05%,-74.60%,-79.38%,51.86%,55.92%,32.17%,41.70%,967.86,810.23,814.08,2074.76 ,-10.13,17.16,30.82,-13.66
2016/4/21,8549.14,8568.65,8508.92,8568.65,8616.65,8603.83,8635.18,-72.55%,-56.94%,-65.05%,46.08%,52.64%,42.95%,46.56%,759.74,797.77,805.04,2148.37 ,73.61,10.2,26.69,-16.5
2016/4/22,8560.21,8580.33,8501.03,8535.75,8583.72,8603.26,8623.66,-85.67%,-67.66%,-72.99%,35.49%,46.92%,38.49%,44.12%,790.71,796.48,805.19,2185.17 ,36.8,3.39,22.03,-18.64
2016/4/25,8541.14,8560.28,8513.73,8560.28,8562.58,8603.03,8614.5,-75.55%,-62.85%,-66.32%,31.81%,41.89%,43.72%,46.40%,561.82,778.74,792.48,2225.13 ,39.96,-1.15,17.4,-18.55
2016/4/26,8556.37,8622.42,8554.55,8581.57,8552.15,8608.06,8608.33,-66.76%,-60.64%,-60.52%,32.29%,38.69%,48.29%,48.40%,622.63,740.55,770.99,2255.96 ,30.83,-1.79,13.56,-15.35
2016/4/27,8561.37,8597.64,8537.03,8563.05,8561.86,8599.16,8601.96,-68.06%,-74.41%,-65.56%,30.06%,35.81%,44.52%,46.75%,687.96,684.57,747.4,2256.70 ,0.74,-3.86,10.08,-13.93
2016/4/28,8586.92,8595.99,8456.38,8473.87,8542.9,8579.78,8594.79,-89.47%,-93.91%,-89.84%,22.07%,31.23%,30.66%,39.65%,751.37,682.9,740.33,2191.86 ,-64.84,-10.63,5.93,-16.56
2016/4/29,8424.04,8424.04,8352.23,8377.9,8511.33,8547.53,8576.83,-90.50%,-93.44%,-94.32%,16.90%,26.45%,21.87%,33.65%,795.43,683.84,740.16,2131.23 ,-60.62,-25.15,-0.28,-24.86
2016/5/3,8362.35,8363.59,8268.41,8294.12,8458.1,8510.34,8554.3,-92.74%,-94.59%,-94.59%,13.27%,22.06%,16.82%,29.41%,795.42,730.56,754.65,2004.98 ,-126.26,-42.45,-8.72,-33.74
2016/5/4,8282.52,8285.96,8153.57,8185.47,8378.88,8465.51,8530.69,-93.20%,-94.59%,-94.59%,11.12%,18.41%,12.37%,24.96%,823.99,770.83,755.69,1868.06 ,-136.92,-63.7,-19.71,-43.99
2016/5/5,8182.05,8207.98,8122.34,8167.96,8299.86,8430.86,8513.43,-90.40%,-92.65%,-92.65%,10.45%,15.76%,11.77%,24.31%,749.76,783.19,733.88,1760.82 ,-107.24,-82.5,-32.27,-50.23
2016/5/6,8169.54,8170.68,8104.16,8146.43,8234.38,8388.64,8496.24,-91.41%,-92.85%,-93.39%,9.69%,13.74%,10.98%,23.50%,843.84,801.69,742.29,1622.75 ,-138.06,-98.25,-45.47,-52.79
2016/5/9,8156.65,8177.36,8106.13,8131.83,8185.16,8348.25,8475.75,-91.35%,-94.66%,-95.67%,8.24%,11.90%,10.41%,22.93%,754.48,793.5,738.67,1550.64 ,-72.11,-109.88,-58.35,-51.53
2016/5/10,8119.71,8168.13,8075.58,8156.29,8157.6,8307.85,8455.44,-71.98%,-85.24%,-87.91%,10.65%,11.48%,18.84%,26.20%,709.29,776.27,753.42,1511.21 ,-39.43,-117.56,-70.19,-47.37
2016/5/11,8182.92,8204.51,8115.44,8135.56,8147.61,8263.25,8435.66,-71.49%,-89.03%,-91.02%,10.94%,11.30%,17.20%,25.21%,804.32,772.34,771.59,1410.16 ,-101.05,-121.54,-80.46,-41.08
2016/5/12,8122.78,8162.44,8105.49,8108.05,8135.63,8217.75,8408.45,-75.48%,-94.06%,-95.14%,10.40%,11.00%,15.10%,23.90%,685.49,759.48,771.34,1377.26 ,-32.9,-125.41,-89.45,-35.96
2016/5/13,8095.93,8095.93,7999.98,8053.69,8117.08,8175.73,8377.75,-73.74%,-91.01%,-92.77%,11.86%,11.29%,11.71%,21.50%,899.24,770.56,786.12,1236.36 ,-140.9,-132.62,-98.09,-34.53
2016/5/16,8035.21,8091.48,8003.93,8067.6,8104.24,8144.7,8346.11,-66.94%,-88.65%,-90.90%,15.79%,12.79%,17.40%,23.64%,646.86,749.04,771.27,1206.65 ,-29.71,-136.2,-105.71,-30.49
2016/5/17,8081.89,8151.2,8047.31,8140.48,8101.08,8129.34,8319.84,-31.31%,-66.87%,-81.10%,33.04%,19.54%,41.24%,33.94%,666.73,740.53,758.4,1156.33 ,-50.32,-132.5,-111.07,-21.43
2016/5/18,8115.61,8159.68,8061.26,8159.68,8105.9,8126.76,8296.14,-21.92%,-56.08%,-77.03%,48.05%,29.04%,46.15%,36.41%,653.84,710.43,741.38,1132.21 ,-24.11,-126.87,-114.23,-12.64
2016/5/19,8159.93,8166.96,8067.33,8095.98,8103.49,8119.56,8275.21,-42.51%,-66.43%,-84.58%,47.68%,35.26%,34.62%,32.07%,604.23,694.18,726.83,1048.22 ,-83.99,-123.29,-116.04,-7.25
2016/5/20,8108.68,8165.98,8080.65,8131.26,8119,8118.04,8253.34,-21.38%,-36.88%,-78.91%,53.18%,41.23%,43.93%,36.63%,582.63,630.86,700.71,1047.26 ,-0.96,-117.43,-116.32,-1.11
2016/5/23,8150.38,8356.96,8119.71,8344.44,8174.37,8139.3,8243.78,-3.55%,-3.51%,-44.66%,67.62%,50.03%,72.41%,56.06%,905.55,682.59,715.82,1132.12 ,84.85,-98.41,-112.74,14.33
2016/5/24,8329.69,8354.62,8298,8300.66,8206.4,8153.74,8230.79,-18.18%,-15.77%,-51.69%,73.16%,57.74%,64.35%,52.46%,646.38,678.53,709.53,1121.56 ,-10.55,-80.62,-106.31,25.69
2016/5/25,8352.84,8417.27,8352.84,8396.2,8253.71,8179.8,8221.53,-5.92%,-5.05%,-33.70%,80.42%,65.30%,72.39%,58.76%,804.6,708.68,709.55,1154.94 ,33.38,-59.61,-96.97,37.36
2016/5/26,8400.89,8410.74,8376.6,8394.12,8313.34,8208.41,8213.08,-6.62%,-5.55%,-33.87%,85.08%,71.89%,71.97%,58.58%,654.79,718.79,706.48,1171.52 ,16.58,-42.21,-86.02,43.81
2016/5/27,8415.59,8463.61,8415.59,8463.61,8379.81,8249.4,8212.57,0.00%,0.00%,0.00%,90.05%,77.95%,77.30%,62.84%,686.26,739.52,685.19,1217.23 ,45.72,-23.49,-73.51,50.02
2016/5/30,8476.62,8563.4,8462.15,8535.87,8418.09,8296.23,8220.47,-6.20%,-4.89%,-4.89%,91.54%,82.48%,81.66%,66.71%,781.25,714.66,698.63,1356.38 ,139.15,-2.76,-59.36,56.6
2016/5/31,8532.21,8545.73,8488.9,8535.59,8465.08,8335.74,8232.54,-10.48%,-4.97%,-4.94%,92.49%,85.82%,81.58%,66.69%,1156,816.58,747.55,1391.94 ,35.56,13.68,-44.75,58.44
2016/6/1,8516.08,8603.63,8514.12,8597.16,8505.27,8379.49,8253.12,-2.58%,-1.16%,-1.07%,94.58%,88.74%,85.09%,69.87%,771.91,810.04,759.36,1486.55 ,94.61,30.53,-29.7,60.22
2016/6/2,8598.47,8635.03,8553.54,8556.02,8537.65,8425.49,8272.53,-30.57%,-13.77%,-12.44%,91.28%,89.58%,73.82%,65.32%,821.89,843.46,781.13,1554.02 ,67.47,43.14,-15.13,58.27
2016/6/3,8565.18,8601.05,8559.77,8587.36,8562.4,8471.1,8294.57,-21.72%,-8.40%,-7.51%,89.47%,89.55%,76.65%,67.10%,648.1,835.83,787.67,1643.67 ,89.65,53.24,-1.46,54.69
2016/6/4,8582.6,8594.35,8570.69,8591.57,8573.54,8495.82,8317.56,-25.14%,-7.84%,-6.84%,87.85%,88.98%,77.05%,67.35%,302.07,739.99,727.32,1649.31 ,5.64,60.79,10.99,49.8
2016/6/6,8605.15,8664.12,8557.68,8597.11,8585.84,8525.46,8339.6,-38.24%,-12.31%,-10.09%,84.13%,87.36%,77.65%,67.69%,619.71,632.74,724.66,1700.13 ,50.82,67.36,22.27,45.1
2016/6/7,8622.21,8692.73,8621.46,8679.9,8602.39,8553.83,8366.82,-7.18%,-3.25%,-1.85%,87.88%,87.53%,84.82%,72.46%,850.5,648.45,729.25,1850.21 ,150.09,76.89,33.19,43.7
2016/6/8,8704.66,8754.82,8690.59,8715.48,8634.28,8585.97,8397.19,-19.54%,-9.79%,-5.21%,87.44%,87.50%,86.97%,74.24%,857.86,655.65,749.56,1979.67 ,129.46,87.52,44.06,43.46
2016/6/13,8634.24,8634.24,8520.21,8536.22,8624.06,8593.23,8421.32,-93.18%,-57.80%,-29.11%,64.22%,79.74%,46.82%,54.77%,835.88,693.21,764.52,1925.24 ,-54.44,81.9,51.63,30.27
2016/6/14,8513.51,8577.31,8503.42,8576.12,8620.97,8597.25,8446.74,-71.08%,-52.68%,-25.26%,52.45%,70.65%,52.65%,57.47%,638.51,760.49,750.24,1953.93 ,28.69,76.68,56.64,20.04
2016/6/15,8566.43,8608.29,8524.55,8606.37,8622.82,8604.33,8470.04,-59.05%,-50.72%,-21.40%,48.62%,63.30%,56.95%,59.48%,728.56,782.26,707.5,1995.18 ,41.24,73.96,60.1,13.86
2016/6/16,8583.19,8584.67,8476.84,8494.14,8585.67,8594.03,8486.76,-93.78%,-93.78%,-37.92%,34.49%,53.70%,40.56%,49.94%,728.25,757.81,703.13,1909.20 ,-85.97,65.09,61.1,3.99
2016/6/17,8538.28,8607.16,8538.28,8568.08,8556.19,8595.24,8510.36,-67.18%,-67.18%,-27.70%,33.93%,47.11%,51.58%,55.12%,731.09,732.46,694.05,1968.44 ,59.24,62.02,61.28,0.74
2016/6/20,8612.26,8642.15,8604.81,8625.92,8574.13,8599.09,8535.1,-9.82%,-46.37%,-20.30%,40.50%,44.91%,58.76%,58.75%,617.25,688.73,690.97,2011.11 ,42.67,63.24,61.67,1.57
2016/6/21,8633.21,8684.85,8627.4,8684.85,8595.87,8608.42,8552.12,0.00%,-25.17%,-15.32%,51.94%,47.25%,65.08%,62.16%,705.5,702.13,731.31,2089.19 ,78.08,67.13,62.77,4.36
2016/6/22,8675.12,8716.25,8653.04,8716.25,8617.85,8620.33,8572.9,0.00%,-13.88%,-9.60%,63.34%,52.61%,68.20%,63.90%,729.55,702.33,742.3,2141.87 ,52.69,71.8,64.57,7.23
2016/6/23,8706.08,8711.21,8662.78,8676.68,8654.36,8620.01,8586.92,-16.53%,-28.11%,-20.66%,70.05%,58.42%,60.09%,60.11%,608.85,678.45,718.13,2176.47 ,34.6,73.16,66.29,6.87
2016/6/24,8684.53,8691.3,8374.26,8476.99,8636.14,8596.16,8591.06,-69.96%,-73.01%,-73.01%,56.71%,57.85%,34.92%,45.32%,1238.22,779.87,756.17,2046.24 ,-130.23,59.27,64.89,-5.61
2016/6/27,8406.29,8468.66,8386.27,8458.87,8602.73,8588.43,8590.83,-75.26%,-77.77%,-77.77%,46.05%,53.92%,33.39%,44.24%,640.2,784.46,736.6,2032.12 ,-14.11,42.79,60.47,-17.67
2016/6/28,8438.76,8505.51,8396.01,8505.51,8566.86,8581.37,8589.31,-61.62%,-61.62%,-65.51%,43.50%,50.45%,41.30%,47.73%,737.17,790.8,746.46,2048.93 ,16.81,32.19,54.81,-22.63
2016/6/29,8530.37,8609.23,8530.37,8586.56,8540.92,8579.39,8591.86,-37.92%,-37.92%,-44.21%,49.69%,50.19%,52.95%,53.28%,830.49,810.99,756.66,2112.09 ,63.15,31.49,50.15,-18.66
2016/6/30,8615.46,8666.58,8583.77,8666.58,8538.9,8596.63,8595.33,-13.25%,-14.52%,-23.19%,61.62%,54.00%,61.91%,58.07%,954.46,880.11,779.28,2213.29 ,101.2,35.98,47.31,-11.33
2016/7/1,8692.48,8755.62,8680.53,8738.24,8591.15,8613.65,8604.44,-4.56%,-4.56%,-4.56%,72.89%,60.30%,68.38%,61.88%,873.67,807.2,793.54,2339.48 ,126.19,45.66,46.98,-1.32
2016/7/4,8728.32,8782.38,8712.12,8760.58,8651.49,8627.11,8613.1,-5.50%,-5.34%,-5.34%,80.15%,66.92%,70.27%,63.03%,719.02,822.96,803.71,2401.71 ,62.22,54.77,48.54,6.23
2016/7/5,8738.41,8747.06,8693.76,8716.07,8693.61,8630.23,8619.33,-17.16%,-16.25%,-16.25%,81.35%,71.73%,61.49%,59.17%,639.86,803.5,797.15,2397.53 ,-4.17,58.44,50.52,7.92
2016/7/6,8673.53,8673.53,8569.15,8575.75,8691.44,8616.18,8618.26,-81.99%,-50.63%,-50.63%,70.69%,71.38%,41.75%,48.87%,792.93,795.99,803.49,2250.03 ,-147.5,51.11,50.64,0.47
2016/7/7,8605.38,8653.7,8605.38,8640.91,8686.31,8612.61,8616.31,-66.35%,-34.66%,-34.66%,68.55%,70.44%,50.59%,53.01%,639.17,732.93,806.52,2274.03 ,24,47.7,50.05,-2.35
2016/7/11,8728.23,8795.8,8728.23,8786.47,8695.96,8643.55,8619.86,-4.12%,-2.21%,-2.21%,78.26%,73.05%,64.87%,60.76%,993.63,756.92,782.06,2419.67 ,145.64,55.58,51.16,4.42
2016/7/12,8794.73,8841.46,8794.3,8841.46,8712.13,8681.81,8635.12,0.00%,0.00%,0.00%,85.51%,77.20%,68.95%,63.26%,982.95,809.71,816.34,2544.20 ,124.54,65.54,54.03,11.51
2016/7/13,8847.04,8865.42,8800.17,8857.75,8740.47,8717.04,8649.2,-2.59%,-1.60%,-1.56%,89.47%,81.29%,70.17%,64.00%,984.33,878.6,841.05,2638.29 ,94.09,73.84,57.99,15.85
2016/7/14,8837.76,8877.31,8818.26,8866.36,8798.59,8745.02,8662.2,-3.55%,-2.28%,-2.18%,91.80%,84.79%,70.90%,64.41%,846.59,889.33,842.66,2708.99 ,70.69,80.44,62.48,17.96
2016/7/15,8857.15,8949.85,8857.15,8949.85,8860.38,8773.34,8684.99,0.00%,0.00%,0.00%,94.53%,88.04%,77.36%,68.27%,1026.57,966.81,849.87,2858.72 ,149.74,90.25,68.04,22.22
2016/7/18,8952.61,9008.21,8952.61,9008.21,8904.73,8800.34,8706.99,0.00%,0.00%,0.00%,96.35%,90.81%,80.91%,70.69%,934.73,955.03,855.98,3006.92 ,148.2,102.31,74.89,27.41
2016/7/19,9018.8,9034.87,8972.83,9034.87,8943.41,8827.77,8727.44,0.00%,0.00%,0.00%,97.57%,93.06%,82.42%,71.76%,962.8,951.01,880.36,3178.94 ,172.02,112.58,82.43,30.15
2016/7/20,9013.52,9034.13,8969.19,9007.68,8973.39,8856.93,8743.58,-11.59%,-5.84%,-4.12%,96.27%,94.13%,75.14%,68.95%,948.7,943.88,911.24,3306.13 ,127.18,118.18,89.58,28.6
2016/7/21,9010.22,9075.89,9009.79,9056.56,9011.43,8905.01,8760.6,-7.50%,-3.81%,-2.76%,95.66%,94.64%,79.12%,71.17%,1006.48,975.85,932.59,3466.38 ,160.26,124.81,96.62,28.18
2016/7/22,9055.17,9060.15,9004.24,9013.14,9024.09,8942.24,8777.42,-28.69%,-12.38%,-8.94%,89.68%,92.99%,67.59%,66.56%,820.46,934.63,950.72,3518.17 ,51.79,126.42,102.58,23.84
2016/7/25,9030.36,9085.91,8916.05,8991.67,9020.78,8962.76,8803.15,-55.48%,-19.61%,-13.47%,82.13%,89.37%,62.21%,64.32%,776,902.89,928.96,3577.05 ,58.88,124.14,106.9,17.25
